Date,z1_AC1(kW),z1_Light(kW),z1_Plug(kW),z1_S1(degC),z1_S1(RH%),z1_S1(lux),z2_AC1(kW),z2_Light(kW),z2_Plug(kW),z2_S1(degC),z2_S1(RH%),z2_S1(lux),z3_Light(kW),z3_Plug(kW),z4_AC1(kW),z4_AC2(kW),z4_AC3(kW),z4_AC4(kW),z4_Light(kW),z4_Plug(kW),z4_S1(degC),z4_S1(RH%),z4_S1(lux),z5_AC1(kW),z5_Light(kW),z5_Plug(kW),z5_S1(degC),z5_S1(RH%),z5_S1(lux),z1_Total(kW),z2_Total(kW),z3_Total(kW),z4_Total(kW),z5_Total(kW),Floor_Total(kW),Floor_Mean_Temp,Floor_Mean_Lux
2019-04-29 05:00:00,0.0,0.17283333333333334,0.19433333333333333,28.427666666666667,68.35766666666667,0.3333333333333333,0.0,1.003,0.1075,27.7885,71.48516666666666,1.6666666666666667,0.903,0.2793333333333333,0.0,0.0,0.0,0.0,0.1325,0.113,28.535666666666668,70.39733333333334,0.0,0.0,0.0,0.07033333333333333,28.367166666666666,71.676,0.0,0.3671666666666667,1.1104999999999998,1.1823333333333332,0.2455,0.07033333333333333,2.9758333333333336,28.27975,0.5
2019-04-29 06:00:00,0.0,1.3306666666666667,0.27316666666666667,28.805,68.96916666666667,34.68333333333333,0.0,3.7595,0.22616666666666668,28.166333333333334,71.36983333333333,19.7,1.6085,0.26816666666666666,0.0,0.0,0.0,0.0,1.3801666666666668,0.3235,28.63883333333333,71.164,3.2,0.0,0.33266666666666667,0.08316666666666667,28.460166666666666,72.40266666666666,12.133333333333333,1.6038333333333334,3.985666666666667,1.8766666666666667,1.7036666666666667,0.4158333333333334,9.585666666666667,28.517583333333334,17.429166666666667
2019-04-29 07:00:00,4.151833333333333,1.7160000000000002,0.384,29.39966666666667,67.459,45.06666666666667,5.8406666666666665,5.4959999999999996,0.5531666666666666,28.30933333333333,69.16683333333334,55.483333333333334,1.6673333333333331,0.2738333333333333,0.0,0.0,0.0,4.821166666666667,3.6606666666666667,1.03,29.0165,69.3835,41.61666666666667,3.8403333333333336,1.1886666666666668,0.1825,28.441166666666668,71.35383333333333,18.933333333333334,6.251833333333334,11.889833333333334,1.9411666666666667,9.511833333333334,5.2115,34.80616666666666,28.791666666666668,40.275
2019-04-29 08:00:00,20.354333333333333,3.3946666666666667,0.8776666666666667,25.491833333333332,59.3475,47.75,24.618333333333332,5.47,1.0715000000000001,24.087333333333333,56.64366666666667,57.46666666666667,1.7925,0.28049999999999997,0.0,0.0,0.0,33.295833333333334,4.094333333333333,1.1191666666666669,22.666833333333333,56.551833333333335,44.4,18.713666666666665,2.406833333333333,0.37283333333333335,22.530166666666666,55.16166666666666,39.13333333333333,24.626666666666665,31.15983333333333,2.073,38.50933333333333,21.493333333333332,117.86216666666668,23.694041666666667,47.1875
2019-04-29 09:00:00,20.442333333333334,3.4018333333333337,1.1155000000000002,24.23933333333333,55.21083333333333,50.333333333333336,24.541,5.832833333333334,1.1155000000000002,22.190333333333335,52.769999999999996,58.93333333333333,1.9048333333333332,0.27416666666666667,0.0,0.1125,0.0,30.833000000000002,4.305833333333334,1.1428333333333331,20.399,55.48983333333333,47.083333333333336,18.4825,2.578333333333333,0.43066666666666664,20.059833333333334,52.2985,47.78333333333333,24.959666666666667,31.48933333333333,2.1790000000000003,36.39416666666667,21.4915,116.51366666666667,21.722125000000002,51.03333333333333
2019-04-29 10:00:00,20.479666666666667,3.3545000000000003,1.0995,23.9065,53.8405,49.86666666666667,24.491666666666667,6.372333333333334,1.1460000000000001,21.484666666666666,51.58383333333334,59.016666666666666,1.8346666666666667,0.2765,0.0,1.948,0.0,26.177500000000002,4.260833333333333,1.3745,20.509833333333333,55.227666666666664,46.45,13.102,2.5623333333333336,0.3731666666666667,19.8825,58.1935,48.31666666666667,24.933666666666667,32.01,2.1111666666666666,33.76083333333333,16.0375,108.85316666666667,21.445875,50.9125
2019-04-29 11:00:00,15.954166666666667,3.4114999999999998,1.0986666666666667,23.946,53.60433333333334,50.28333333333333,19.0135,6.509166666666667,1.1228333333333333,21.331333333333337,51.785,58.96666666666667,1.6921666666666666,0.2783333333333333,0.0,0.8281666666666666,0.0,18.762166666666666,4.2299999999999995,1.238,21.213666666666665,54.91866666666667,46.766666666666666,6.781000000000001,2.5660000000000003,0.36983333333333335,20.942,63.60433333333334,47.18333333333333,20.464333333333332,26.645500000000002,1.9705000000000001,25.058333333333334,9.718666666666667,83.92116666666666,21.858249999999998,50.8
2019-04-29 12:00:00,0.0,3.4995,1.6948333333333332,26.949833333333334,51.63883333333333,48.25,0.0,6.677499999999999,1.142,25.443166666666666,53.21516666666666,55.583333333333336,1.8156666666666665,0.27433333333333326,0.0,0.0,0.0,0.0,3.7395,1.1321666666666665,26.19333333333333,52.62916666666667,44.083333333333336,0.0,2.5611666666666664,0.30183333333333334,25.449166666666667,64.86716666666668,45.36666666666667,5.194333333333334,7.819500000000001,2.0900000000000003,4.871666666666667,2.863,22.8385,26.008875,48.32083333333333
2019-04-29 13:00:00,19.909499999999998,3.1888333333333336,0.9691666666666666,25.500333333333334,56.338166666666666,47.85,24.842499999999998,6.221500000000001,1.2020000000000002,23.849333333333334,51.980333333333334,56.78333333333333,1.9321666666666666,0.2765,0.0,0.0,0.0,29.267166666666665,4.152,1.0571666666666666,22.759166666666665,56.17466666666667,45.06666666666667,18.102166666666665,2.565166666666667,0.29233333333333333,22.09769696969697,55.498409090909085,44.766666666666666,24.0675,32.266,2.208666666666667,34.47633333333333,20.959666666666667,113.97816666666667,23.55111875,48.62208333333333
2019-04-29 14:00:00,20.759666666666664,3.2681666666666667,1.1816666666666669,24.022166666666667,54.035833333333336,49.68333333333333,25.0825,5.7735,1.3476666666666666,21.51033333333333,51.03633333333333,58.016666666666666,1.9256666666666666,0.2801666666666666,0.0,0.0,0.0,25.855999999999998,4.303166666666667,1.1103333333333334,21.0915,55.66466666666667,46.6,11.529333333333334,2.572666666666666,0.31533333333333335,20.520719696969696,59.59984090909091,44.833333333333336,25.2095,32.20366666666667,2.205833333333333,31.2695,14.417333333333334,105.30583333333333,21.768777083333337,49.93208333333334
2019-04-29 15:00:00,20.697166666666664,3.1838333333333333,1.258,23.810333333333336,52.846000000000004,50.266666666666666,24.81116666666667,5.950500000000001,1.2025000000000001,20.777833333333334,50.757333333333335,58.78333333333333,1.8981666666666668,0.27416666666666667,0.0,0.0,0.0,25.1925,4.259666666666667,0.9886666666666667,20.754166666666666,56.024,45.88333333333333,8.440166666666666,2.5881666666666665,0.32599999999999996,21.020666666666667,64.52283333333334,45.13333333333333,25.139,31.964166666666664,2.1723333333333334,30.440833333333334,11.354333333333333,101.07066666666667,21.59075,50.016666666666666
2019-04-29 16:00:00,10.652,3.2295000000000003,1.1221666666666665,24.2465,51.657666666666664,50.61666666666667,12.672666666666666,5.8870000000000005,1.0823333333333334,21.425166666666666,51.964333333333336,57.55,1.7328333333333332,0.2773333333333333,0.0,0.0,0.0,12.099833333333333,3.784666666666667,0.6923333333333334,21.94183333333333,55.0035,45.28333333333333,5.479333333333333,2.622,0.27566666666666667,22.112833333333334,62.81583333333333,45.56666666666667,15.003666666666668,19.642,2.0101666666666667,16.576833333333333,8.378499999999999,61.6675,22.431583333333332,49.75416666666667
2019-04-29 17:00:00,0.0,3.259333333333333,0.7951666666666667,26.801,51.45666666666667,46.56666666666667,0.0,5.820833333333334,0.7174999999999999,25.508166666666668,52.33233333333333,54.63333333333333,1.3113333333333335,0.2765,0.0,0.0,0.0,0.0,2.3325,0.2598333333333333,26.110666666666667,52.98800000000001,20.683333333333334,0.0,1.7333333333333334,0.193,26.182833333333335,61.25933333333333,40.38333333333333,4.0545,6.538333333333333,1.5878333333333332,2.5923333333333334,1.9263333333333332,16.699333333333332,26.150666666666666,40.56666666666667
2019-04-29 18:00:00,0.0,2.6055,0.4855,27.918666666666663,52.041333333333334,36.233333333333334,1.5511666666666668,6.122,0.5253333333333333,26.93,55.97566666666667,54.61666666666667,1.2790000000000001,0.2766666666666666,0.0,0.0,0.0,0.0,1.4951666666666665,0.19433333333333333,26.519000000000002,55.096,2.3333333333333335,0.0,1.09,0.1995,26.788666666666664,59.81583333333333,34.81666666666667,3.091,8.198500000000001,1.5556666666666668,1.6894999999999998,1.2895,15.824166666666665,27.039083333333334,32.0
2019-04-29 19:00:00,0.0,0.16216666666666668,0.27316666666666667,28.1895,53.43266666666667,0.2833333333333333,1.3113333333333335,6.175166666666667,0.4041666666666667,27.560833333333335,58.792833333333334,54.9,1.3341666666666667,0.272,0.0,0.0,0.0,0.0,1.5356666666666667,0.22133333333333333,26.555666666666664,56.765499999999996,2.0,0.0,1.1068333333333336,0.10483333333333333,27.16283333333333,59.67283333333333,34.983333333333334,0.43533333333333335,7.890666666666666,1.6061666666666667,1.7570000000000001,1.2116666666666667,12.900833333333333,27.367208333333334,23.041666666666668
2019-04-29 20:00:00,0.0,0.0,0.30333333333333334,27.854666666666667,54.87766666666666,0.0,0.0,5.7683333333333335,0.34450000000000003,27.638333333333332,56.67516666666667,54.95,1.2693333333333332,0.27566666666666667,0.0,0.0,0.0,0.0,0.565,0.12116666666666666,26.683,58.4705,1.0166666666666666,0.0,0.4568333333333333,0.097,27.2325,60.586666666666666,7.15,0.30333333333333334,6.112833333333333,1.5450000000000002,0.6861666666666667,0.5538333333333334,9.201166666666666,27.352125,15.779166666666667
2019-04-29 21:00:00,0.0,0.0,0.2798333333333333,27.889833333333332,59.757666666666665,0.0,0.0,5.7735,0.3956666666666667,28.604166666666668,55.61633333333334,54.55,1.0546666666666666,0.269,0.0,0.0,0.0,0.0,0.0,0.1215,26.710500000000003,59.64083333333333,0.0,0.0,0.0,0.09366666666666666,26.807166666666667,61.87566666666667,0.0,0.2798333333333333,6.1691666666666665,1.3236666666666668,0.1215,0.09366666666666666,7.987833333333333,27.5041875,13.6375
2019-04-29 22:00:00,0.0,0.0,0.24000000000000002,28.560166666666664,64.9955,0.0,0.0,4.548500000000001,0.28933333333333333,28.176833333333335,58.757,42.21666666666667,0.8728333333333332,0.27266666666666667,0.0,0.0,0.0,0.0,0.0,0.11266666666666666,26.764166666666664,61.153,0.0,0.0,0.0,0.07983333333333334,26.736833333333333,63.8975,0.0,0.24000000000000002,4.837833333333333,1.1455,0.11266666666666666,0.07983333333333334,6.4158333333333335,27.5605,10.554166666666667
2019-04-29 23:00:00,0.0,0.0,0.24016666666666667,27.75183333333333,63.62283333333333,0.0,0.0,0.01,0.18283333333333335,27.825833333333332,59.99583333333333,0.0,0.11766666666666667,0.2765,0.0,0.0,0.0,0.0,0.0,0.11633333333333334,26.775333333333332,62.17066666666666,0.0,0.0,0.0,0.08066666666666666,26.719333333333335,65.085,0.0,0.24016666666666667,0.19283333333333333,0.39416666666666667,0.11633333333333334,0.08066666666666666,1.0241666666666667,27.268083333333333,0.0
2019-04-30 00:00:00,0.0,0.0,0.19816666666666669,27.5555,62.890499999999996,0.0,0.0,0.01,0.1805,27.31383333333333,61.64033333333334,0.0,0.14800000000000002,0.27416666666666667,0.0,0.0,0.0,0.0,0.0,0.11866666666666667,26.794,62.811,0.0,0.0,0.0,0.08166666666666665,26.710166666666666,65.417,0.0,0.19816666666666669,0.1905,0.42216666666666663,0.11866666666666667,0.08166666666666665,1.0111666666666668,27.093374999999998,0.0
2019-04-30 01:00:00,0.0,0.0,0.2025,27.482833333333335,62.59316666666667,0.0,0.0,0.01,0.16383333333333333,27.560083333333335,61.48233333333334,0.0,0.08466666666666667,0.2773333333333333,0.0,0.0,0.0,0.0,0.0,0.11216666666666666,26.81533333333333,63.35816666666667,0.0,0.0,0.0,0.08066666666666666,26.713,65.49,0.0,0.2025,0.17383333333333334,0.362,0.11216666666666666,0.08066666666666666,0.9311666666666666,27.142437500000003,0.0
2019-04-30 02:00:00,0.0,0.0,0.22416666666666668,27.431500000000003,62.560500000000005,0.0,0.0,0.01,0.1385,27.502000000000002,62.784666666666666,0.0,0.09933333333333333,0.2781666666666666,0.0,0.0,0.0,0.0,0.0,0.111,26.848166666666668,63.837833333333336,0.0,0.0,0.0,0.07966666666666668,26.749166666666667,65.90158333333333,0.0,0.22416666666666668,0.1485,0.3775,0.111,0.07966666666666668,0.9408333333333333,27.1326875,0.0
2019-04-30 03:00:00,0.0,0.0,0.18716666666666668,27.404833333333332,62.57416666666666,0.0,0.0,0.01,0.12000000000000001,27.416666666666668,63.31683333333333,0.0,0.09133333333333334,0.27566666666666667,0.0,0.0,0.0,0.0,0.0,0.11866666666666667,26.869333333333334,64.35383333333333,0.0,0.0,0.0,0.07983333333333334,26.765666666666668,66.37899999999999,0.0,0.18716666666666668,0.13,0.367,0.11866666666666667,0.07983333333333334,0.8826666666666667,27.114125,0.0
2019-04-30 04:00:00,0.0,0.0,0.21050000000000002,27.392666666666667,62.73283333333333,0.0,0.0,0.01,0.16366666666666668,27.248333333333335,63.58616666666667,0.0,0.12616666666666668,0.27416666666666667,0.0,0.0,0.0,0.0,0.0,0.11766666666666666,26.9,64.70516666666667,0.0,0.0,0.0,0.07983333333333334,26.805,66.828,0.0,0.21050000000000002,0.17366666666666666,0.4003333333333333,0.11766666666666666,0.07983333333333334,0.9819999999999999,27.0865,0.0
2019-04-30 05:00:00,0.0,0.30050000000000004,0.20633333333333334,27.424833333333332,63.89333333333333,0.5833333333333334,0.0,1.5373333333333332,0.158,27.2515,63.979166666666664,2.8333333333333335,0.9051666666666667,0.2768333333333333,0.7683333333333333,0.0,0.0,0.0,0.15266666666666667,0.11216666666666666,27.09733333333333,66.47316666666667,0.0,0.0,0.0,0.08083333333333333,26.856166666666663,68.09883333333333,0.0,0.5068333333333334,1.6953333333333334,1.182,1.0331666666666668,0.08083333333333333,4.498166666666666,27.157458333333334,0.8541666666666666
2019-04-30 06:00:00,0.0,0.8385,0.22816666666666666,27.769000000000002,65.01066666666667,15.116666666666667,0.0,3.5955000000000004,0.235,27.2395,64.49849999999999,19.15,1.6056666666666668,0.272,1.1053333333333335,0.0,0.0,0.0,2.5043333333333333,0.3506666666666666,27.452833333333334,67.43966666666667,36.88333333333333,0.0,0.9208333333333333,0.09316666666666666,27.17983333333333,71.96849999999999,15.15,1.0666666666666667,3.8305000000000002,1.8776666666666666,3.9603333333333333,1.014,11.749166666666667,27.41029166666667,21.575
2019-04-30 07:00:00,4.136,1.8471666666666666,0.2886666666666667,28.294500000000003,63.54983333333334,46.7,5.679666666666666,5.7379999999999995,0.5208333333333334,27.602833333333333,63.301500000000004,56.083333333333336,1.7151666666666665,0.2788333333333333,0.0,0.0,0.0,4.845166666666667,3.5653333333333332,0.8386666666666667,28.350666666666665,63.655833333333334,42.733333333333334,3.8581666666666665,1.6551666666666667,0.16566666666666666,26.979666666666667,70.474,19.8,6.271833333333333,11.9385,1.994,9.249166666666667,5.679,35.1325,27.806916666666666,41.329166666666666
2019-04-30 08:00:00,20.250166666666665,3.1233333333333335,0.9303333333333333,24.891666666666666,58.18066666666667,49.36666666666667,24.410666666666668,5.573166666666666,0.9263333333333333,23.426,54.12383333333333,59.0,1.9213333333333333,0.2765,0.0,0.0,0.0,30.361833333333333,4.148,1.1811666666666667,21.98966666666667,56.439499999999995,45.06666666666667,17.710666666666665,2.5310833333333336,0.45899999999999996,21.19816666666667,55.7025,44.86666666666667,24.303833333333333,30.910166666666665,2.1978333333333335,35.691,20.7095,113.87533333333334,22.876375,49.575
2019-04-30 09:00:00,20.515666666666668,3.1651666666666665,1.149,24.029643939393942,55.16669696969697,50.39545454545454,24.503333333333334,5.662166666666667,1.2591666666666665,21.680166666666665,52.30083333333334,59.68333333333333,1.8218333333333334,0.2773333333333333,0.0,0.0,0.0,25.872333333333334,4.128,1.2685,20.750999999999998,57.67183333333333,45.86666666666667,8.913499999999999,2.6390833333333332,0.4901666666666667,20.850166666666667,63.72866666666666,47.71666666666667,24.829833333333333,31.424666666666667,2.0991666666666666,31.26883333333333,12.013833333333334,101.80725,21.848270833333334,50.939962121212126
2019-04-30 10:00:00,20.496666666666666,3.217333333333334,0.9228333333333333,23.86360606060606,53.623969696969695,50.687878787878795,24.410166666666665,5.726166666666667,1.2208333333333334,21.17,51.27283333333333,59.81666666666667,1.8165,0.275,0.0,0.0,0.0,24.096833333333333,4.2941666666666665,1.3356666666666668,21.0825,57.120666666666665,47.3,8.764833333333334,2.748083333333333,0.41766666666666663,21.191666666666666,64.30850000000001,47.18333333333333,24.636833333333335,31.357166666666668,2.0915,29.726666666666667,11.934,99.81608333333334,21.8435,51.27045454545454
2019-04-30 11:00:00,15.872833333333334,3.1686666666666667,1.0115,23.496166666666667,53.12383333333333,50.86666666666667,18.748333333333335,5.771166666666667,1.1260000000000001,20.802166666666665,51.1445,59.78333333333333,1.8795,0.27749999999999997,0.0,0.0,0.0,17.793666666666663,4.2540000000000004,1.2583333333333333,21.34416666666667,55.234833333333334,45.61666666666667,6.401166666666667,2.758166666666667,0.43783333333333335,21.567833333333333,63.00333333333333,47.15,20.053,25.645500000000002,2.1569999999999996,23.305999999999997,9.541083333333335,80.72358333333334,21.802583333333335,50.854166666666664
2019-04-30 12:00:00,0.0,3.165,0.886,26.2885,50.203833333333336,46.916666666666664,0.0,5.887833333333333,1.0843333333333334,24.728,51.79416666666667,56.7,1.8723333333333334,0.27416666666666667,0.0,0.0,0.0,0.0,3.6458333333333335,1.1428333333333331,25.473333333333336,52.275,42.016666666666666,0.0,2.82125,0.33766666666666667,25.024,62.156333333333336,44.516666666666666,4.051,6.972166666666666,2.1465,4.788666666666667,3.1607499999999997,21.165833333333335,25.378458333333334,47.5375
2019-04-30 13:00:00,19.834166666666665,3.155333333333333,0.8553333333333334,24.772499999999997,55.265166666666666,48.36666666666667,24.666,5.6855,1.0435,22.854333333333333,51.17366666666667,57.983333333333334,1.6616666666666666,0.2733333333333333,0.0,0.0,0.0,25.772333333333332,4.1745,1.1748333333333332,22.466333333333335,56.61383333333333,44.583333333333336,13.512166666666667,2.741333333333334,0.364,21.910166666666665,59.169,45.31666666666667,23.844833333333334,31.395,1.9349999999999998,31.121666666666666,16.6175,104.914,23.000833333333333,49.0625
2019-04-30 14:00:00,20.734333333333332,3.2188333333333334,0.9163333333333333,23.117833333333333,54.6525,49.15,24.643166666666666,5.727333333333333,1.188,20.697333333333333,50.343833333333336,59.65,1.7228333333333334,0.2806666666666667,0.0,0.0,0.0,23.250999999999998,4.238333333333333,1.0776666666666666,21.190833333333334,56.892500000000005,45.75,6.102166666666666,2.7479999999999998,0.4083333333333333,21.781,66.14016666666666,46.75,24.869500000000002,31.5585,2.0035,28.567,9.257083333333332,96.33108333333332,21.69675,50.325
2019-04-30 15:00:00,20.68316666666667,3.2493333333333334,1.0488333333333333,22.81383333333333,54.32833333333333,48.65,24.582833333333333,5.779333333333333,1.1141666666666665,20.242166666666666,50.388000000000005,59.81666666666667,1.88,0.2773333333333333,0.0,0.0,0.0,23.0,4.259166666666667,1.0376666666666667,21.13533333333333,55.4325,45.56666666666667,8.207333333333333,2.6835833333333334,0.414,21.407333333333334,61.916333333333334,47.06666666666667,24.981333333333335,31.476333333333333,2.1573333333333333,28.296833333333332,11.304583333333333,98.261,21.39966666666667,50.275
2019-04-30 16:00:00,10.6755,3.2888333333333337,1.0226666666666666,23.601666666666667,52.60666666666667,49.05,12.602666666666666,5.777666666666667,0.9781666666666666,20.711000000000002,51.65683333333333,57.2,1.8393333333333333,0.2773333333333333,0.0,0.0,0.0,11.363833333333334,3.7588333333333335,0.7315,22.03966666666667,54.42816666666667,45.36666666666667,3.4556666666666667,2.6713333333333336,0.336,22.466,60.49766666666667,47.166666666666664,14.987,19.3585,2.1166666666666667,15.854166666666666,6.463,58.77933333333333,22.204583333333336,49.69583333333333
2019-04-30 17:00:00,0.0,3.5281666666666665,0.7111666666666667,26.672,50.47183333333333,45.166666666666664,0.0,5.757666666666666,0.6846666666666666,24.9735,53.54083333333333,55.25,1.4206666666666667,0.27599999999999997,0.0,0.0,0.0,0.0,2.2063333333333333,0.2378333333333333,25.796666666666667,53.483666666666664,31.65,0.0,1.4876666666666667,0.16883333333333334,25.779999999999998,58.732,28.733333333333334,4.239333333333333,6.442333333333334,1.6966666666666668,2.444166666666667,1.6565,16.479,25.805541666666667,40.2
2019-04-30 18:00:00,0.0,3.3976666666666664,0.5276666666666666,27.451166666666666,51.35016666666666,41.416666666666664,0.0,5.751500000000001,0.4706666666666667,26.174,52.672333333333334,54.8,1.4483333333333335,0.27249999999999996,0.0,0.0,0.0,0.0,0.8684999999999999,0.15316666666666665,25.982166666666668,55.399833333333326,2.816666666666667,0.0,0.9575,0.10216666666666667,25.958166666666667,59.182,14.366666666666667,3.9253333333333336,6.222166666666666,1.7208333333333334,1.0216666666666667,1.0596666666666665,13.949666666666666,26.391375,28.35
2019-04-30 19:00:00,0.0,0.022166666666666668,0.254,27.561666666666667,56.1115,0.0,0.0,5.775499999999999,0.36033333333333334,26.6845,53.574333333333335,54.96666666666667,1.4345,0.2798333333333333,0.0,0.0,0.0,0.0,0.27266666666666667,0.13416666666666668,25.88133333333333,58.685500000000005,0.7333333333333333,0.0,0.3388333333333334,0.079,26.337333333333333,61.82783333333334,5.516666666666667,0.27616666666666667,6.135833333333333,1.7143333333333333,0.4068333333333333,0.41783333333333333,8.950999999999999,26.616208333333336,15.304166666666667
2019-04-30 20:00:00,0.0,0.0,0.24833333333333335,27.392999999999997,63.09316666666667,0.0,0.0,5.718333333333334,0.35083333333333333,27.212666666666667,56.090333333333334,54.833333333333336,1.4691666666666667,0.2771666666666667,0.0,0.0,0.0,0.0,0.0,0.11,26.439166666666665,59.8225,0.0,0.0,0.0,0.07383333333333333,25.95716666666667,62.992333333333335,0.0,0.24833333333333335,6.069166666666667,1.7463333333333333,0.11,0.07383333333333333,8.247666666666666,26.734375,13.708333333333334
2019-04-30 21:00:00,0.0,0.0,0.24583333333333332,27.266333333333332,64.64633333333333,0.0,0.0,5.774500000000001,0.3515,27.300666666666665,57.801500000000004,55.0,1.1976666666666667,0.269,0.0,0.0,0.0,0.0,0.0,0.1195,26.104666666666667,62.32083333333333,0.0,0.0,0.0,0.07816666666666666,25.954333333333334,64.835,0.0,0.24583333333333332,6.126,1.4666666666666666,0.1195,0.07816666666666666,8.036166666666666,26.6565,13.75
2019-04-30 22:00:00,0.0,0.0,0.2005,27.446833333333334,62.68966666666667,0.0,0.0,2.767333333333333,0.23850000000000002,27.344333333333335,57.83183333333333,25.633333333333333,0.6111666666666667,0.27299999999999996,0.0,0.0,0.0,0.0,0.0,0.11366666666666667,25.947333333333333,63.416333333333334,0.0,0.0,0.0,0.07616666666666667,25.99683333333333,66.0595,0.0,0.2005,3.0058333333333334,0.8841666666666667,0.11366666666666667,0.07675,4.272166666666666,26.683833333333332,6.408333333333333
2019-04-30 23:00:00,0.0,0.0,0.22633333333333333,26.996666666666666,61.8125,0.0,0.0,0.01,0.18233333333333332,26.851999999999997,58.51033333333333,0.0,0.09600000000000002,0.2773333333333333,0.0,0.0,0.0,0.0,0.0,0.11,25.966666666666665,63.516333333333336,0.0,0.0,0.0,0.07516666666666666,25.971333333333334,65.88283333333332,0.0,0.22633333333333333,0.19233333333333336,0.3733333333333333,0.11,0.07516666666666666,0.9771666666666667,26.446666666666665,0.0
2019-05-01 00:00:00,0.0,0.0,0.26199999999999996,26.865166666666667,61.252833333333335,0.0,0.0,0.01,0.13166666666666668,26.484166666666667,59.4775,0.0,0.093,0.2765,0.0,0.0,0.0,0.0,0.0,0.11366666666666667,25.987666666666666,63.6535,0.0,0.0,0.0,0.07633333333333334,25.994500000000002,65.60600000000001,0.0,0.26199999999999996,0.14166666666666666,0.3695,0.11366666666666667,0.07633333333333334,0.9631666666666666,26.332874999999998,0.0
2019-05-01 01:00:00,0.0,0.0,0.253,26.82316666666667,60.845166666666664,0.0,0.0,0.01,0.13983333333333334,26.392999999999997,59.82416666666666,0.0,0.09116666666666667,0.2765,0.0,0.0,0.0,0.0,0.0,0.11916666666666667,26.120166666666666,63.841499999999996,0.0,0.0,0.0,0.07583333333333334,26.053333333333335,65.72666666666666,0.0,0.253,0.14983333333333335,0.36766666666666664,0.11916666666666667,0.07583333333333334,0.9655,26.347416666666668,0.0
2019-05-01 02:00:00,0.0,0.0,0.19433333333333333,26.747833333333332,60.74908333333334,0.0,0.0,0.01,0.16783333333333333,26.336333333333336,60.23583333333333,0.0,0.13983333333333334,0.2765,0.0,0.0,0.0,0.0,0.0,0.11133333333333333,26.391666666666666,64.25683333333333,0.0,0.0,0.0,0.07583333333333334,26.105666666666664,66.11466666666666,0.0,0.19433333333333333,0.17783333333333334,0.4163333333333333,0.11141666666666666,0.07583333333333334,0.9745833333333334,26.395604166666665,0.0
2019-05-01 03:00:00,0.0,0.0,0.21,26.710166666666666,60.822,0.0,0.0,0.01,0.12266666666666667,26.3095,60.4,0.0,0.04800000000000001,0.2771666666666667,0.0,0.0,0.0,0.0,0.0,0.11166666666666666,26.62,64.29916666666666,0.0,0.0,0.0,0.07566666666666667,26.226666666666667,66.27916666666667,0.0,0.21,0.13266666666666665,0.32516666666666666,0.11166666666666666,0.07566666666666667,0.8551666666666666,26.466583333333332,0.0
2019-05-01 04:00:00,0.0,0.0,0.2391666666666667,26.699333333333335,60.93333333333333,0.0,0.0,0.01,0.18766666666666668,26.3075,60.583666666666666,0.0,0.09600000000000002,0.27416666666666667,0.0,0.0,0.0,0.0,0.0,0.10983333333333332,26.6285,64.63716666666667,0.0,0.0,0.0,0.07583333333333334,26.563333333333333,66.57333333333334,0.0,0.2391666666666667,0.19766666666666668,0.37016666666666664,0.10983333333333332,0.07583333333333334,0.9926666666666667,26.549666666666667,0.0
2019-05-01 05:00:00,0.0,0.0,0.2076666666666667,26.677000000000003,61.339166666666664,0.0,0.0,0.6863333333333334,0.2378333333333333,26.415954545454547,60.56787121212121,0.0,0.8746666666666667,0.27266666666666667,0.0,0.0,0.0,0.0,0.057,0.111,26.112166666666667,65.2915,2.3666666666666667,0.0,0.0,0.0765,26.740000000000002,67.16883333333334,2.033333333333333,0.2076666666666667,0.9241666666666667,1.1473333333333333,0.168,0.0765,2.5236666666666667,26.476420454545455,1.6704545454545456
2019-05-01 06:00:00,0.0,0.5255,0.2521666666666667,27.0955,61.60016666666666,23.55,0.04833333333333333,3.164,0.3865,26.858045454545454,60.51504545454545,24.4,1.894,0.2771666666666667,0.0,0.0,0.0,0.0,3.396333333333333,0.1875,26.670833333333334,65.39616666666667,44.0,0.0,2.12075,0.0745,26.4065,69.32733333333334,38.36666666666667,0.7776666666666667,3.5988333333333333,2.1711666666666667,3.583833333333333,2.196083333333333,12.403083333333333,26.762954545454544,32.029545454545456
2019-05-01 07:00:00,4.058166666666667,1.713666666666667,0.5151666666666667,27.692166666666665,61.422333333333334,46.516666666666666,5.8565,5.6905,0.7945,26.754666666666665,61.07866666666667,56.38333333333333,2.2045000000000003,0.2773333333333333,0.0,0.0,0.0,4.9105,3.7325,1.0856666666666668,27.584,63.33316666666666,43.81666666666667,3.8801666666666668,2.3415000000000004,0.1675,26.585166666666666,68.66133333333333,40.03333333333333,6.287000000000001,12.3415,2.4818333333333333,9.728666666666667,6.389166666666667,37.22816666666667,27.154,46.6875
2019-05-01 08:00:00,19.93566666666667,3.432166666666667,0.9651666666666666,24.278000000000002,57.024,49.45,24.451166666666666,5.627833333333333,1.1596666666666666,22.671666666666667,53.295833333333334,58.61666666666667,1.9185,0.2796666666666666,0.0,0.0,0.0,27.550666666666665,4.2375,1.1088333333333333,21.458333333333332,57.504333333333335,48.5,15.785333333333334,2.6141666666666667,0.38183333333333336,20.991833333333332,57.919999999999995,48.18333333333333,24.333000000000002,31.238666666666667,2.1981666666666664,32.897,18.781333333333333,109.44816666666667,22.349958333333333,51.1875
